Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
0	1	145523584	812	384	512	384	300.00	0	-0.00	-5.00	500.00	0.00
0	2	145523624	811	383	523	384	288.00	0	-0.00	-5.00	500.00	0.00
0	3	145523664	811	383	547	384	264.00	0	-0.01	-5.00	500.00	0.00
0	4	145523704	811	383	571	384	240.00	0	-0.01	-5.00	500.00	0.00
0	5	145523745	811	383	588	384	223.00	0	-0.01	-5.00	500.00	0.00
0	6	145523786	811	382	612	384	199.01	0	-0.02	-5.00	500.00	0.00
0	7	145523826	811	382	630	384	181.01	0	-0.02	-5.00	500.00	0.00
0	8	145523867	811	382	648	384	163.01	0	-0.02	-5.00	500.00	0.00
0	9	145523908	811	382	673	384	138.01	0	-0.03	-5.00	500.00	0.00
0	10	145523949	811	382	691	384	120.02	0	-0.03	-5.00	500.00	0.00
0	11	145523989	811	381	714	384	97.05	0	-0.03	-5.00	500.00	0.00
0	12	145524030	811	381	732	384	79.06	0	-0.04	-5.00	500.00	0.00
0	13	145524071	811	381	755	384	56.08	0	-0.04	-5.00	0.00	0.00
0	14	145524111	811	381	755	384	56.08	0	-0.04	-5.00	0.00	0.00
0	15	145524152	811	381	755	384	56.08	0	-0.05	-5.00	0.00	0.00
0	16	145524193	811	380	755	384	56.14	0	-0.05	-5.00	0.00	0.00
0	17	145524233	811	380	755	384	56.14	0	-0.05	-5.00	0.00	0.00
0	18	145524274	811	380	755	384	56.14	0	-0.06	-5.00	500.00	0.00
0	19	145524315	811	380	779	384	32.25	0	-0.06	-5.00	500.00	0.00
0	20	145524355	811	380	798	384	13.60	0	-0.06	-5.00	500.00	0.00
0	21	145524396	811	379	816	384	7.07	1	-0.07	-5.00	500.00	0.00
0	22	145524437	811	379	838	384	27.46	0	-0.07	-5.00	0.00	0.00
0	23	145524478	811	379	838	384	27.46	0	-0.08	-5.00	0.00	0.00
0	24	145524519	811	379	838	384	27.46	0	-0.08	-5.00	0.00	0.00
0	25	145524560	811	379	838	384	27.46	0	-0.08	-5.00	0.00	0.00
0	26	145524601	811	378	838	384	27.66	0	-0.08	-5.00	0.00	0.00
0	27	145524641	811	378	838	384	27.66	0	-0.09	-5.00	0.00	0.00
0	28	145524682	811	378	838	384	27.66	0	-0.09	-5.00	0.00	0.00
0	29	145524722	811	378	838	384	27.66	0	-0.10	-5.00	-500.00	0.00
0	30	145524763	811	378	819	384	10.00	0	-0.10	-5.00	-500.00	0.00
0	31	145524803	811	377	801	384	12.21	0	-0.10	-5.00	-500.00	0.00
0	32	145524844	811	377	777	384	34.71	0	-0.11	-5.00	-500.00	0.00
0	33	145524884	811	377	759	384	52.47	0	-0.11	-5.00	0.00	0.00
0	34	145524925	811	377	759	384	52.47	0	-0.11	-5.00	0.00	0.00
0	35	145524965	811	377	759	384	52.47	0	-0.12	-5.00	0.00	0.00
0	36	145525006	811	376	759	384	52.61	0	-0.12	-5.00	0.00	0.00
0	37	145525046	811	376	759	384	52.61	0	-0.12	-5.00	0.00	0.00
0	38	145525086	811	376	759	384	52.61	0	-0.13	-5.00	500.00	0.00
0	39	145525127	811	376	777	384	34.93	0	-0.13	-5.00	500.00	0.00
0	40	145525168	811	376	800	384	13.60	0	-0.13	-5.00	500.00	0.00
0	41	145525208	811	375	818	384	11.40	0	-0.14	-5.00	500.00	0.00
0	42	145525249	811	375	842	384	32.28	0	-0.14	-5.00	0.00	0.00
0	43	145525290	811	375	842	384	32.28	0	-0.14	-5.00	0.00	0.00
0	44	145525330	811	375	842	384	32.28	0	-0.15	-5.00	0.00	0.00
0	45	145525371	811	375	842	384	32.28	0	-0.15	-5.00	0.00	0.00
0	46	145525411	811	374	842	384	32.57	0	-0.15	-5.00	0.00	0.00
0	47	145525452	811	374	842	384	32.57	0	-0.16	-5.00	0.00	0.00
0	48	145525493	811	374	842	384	32.57	0	-0.16	-5.00	0.00	0.00
0	49	145525534	811	374	842	384	32.57	0	-0.16	-5.00	-500.00	-500.00
0	50	145525575	811	373	824	365	15.26	0	-0.17	-5.00	-500.00	-500.00
0	51	145525616	811	373	801	342	32.57	0	-0.17	-5.00	0.00	0.00
0	52	145525657	811	373	801	342	32.57	0	-0.17	-5.00	0.00	0.00
0	53	145525698	811	373	801	342	32.57	0	-0.18	-5.00	0.00	0.00
0	54	145525738	811	373	801	342	32.57	0	-0.18	-5.00	0.00	0.00
0	55	145525779	811	372	801	342	31.62	0	-0.18	-5.00	0.00	0.00
0	56	145525820	811	372	801	342	31.62	0	-0.19	-5.00	0.00	500.00
0	57	145525860	811	372	801	360	15.62	0	-0.19	-5.00	0.00	500.00
0	58	145525901	811	372	801	384	15.62	0	-0.19	-5.00	0.00	500.00
0	59	145525941	811	372	801	401	30.68	0	-0.20	-5.00	0.00	0.00
0	60	145525982	811	371	801	401	31.62	0	-0.20	-5.00	0.00	0.00
0	61	145526023	811	371	801	401	31.62	0	-0.20	-5.00	0.00	0.00
0	62	145526064	811	371	801	401	31.62	0	-0.21	-5.00	0.00	0.00
0	63	145526105	811	371	801	401	31.62	0	-0.21	-5.00	0.00	500.00
0	64	145526146	811	371	801	425	54.92	0	-0.21	-5.00	0.00	500.00
0	65	145526187	811	370	801	443	73.68	0	-0.22	-5.00	0.00	500.00
0	66	145526228	811	370	801	467	97.51	0	-0.22	-5.00	0.00	0.00
0	67	145526269	811	370	801	467	97.51	0	-0.23	-4.99	0.00	0.00
0	68	145526309	811	370	801	467	97.51	0	-0.23	-4.99	0.00	-500.00
0	69	145526349	811	370	801	442	72.69	0	-0.23	-4.99	0.00	-500.00
0	70	145526390	811	369	801	425	56.89	0	-0.23	-4.99	0.00	-500.00
0	71	145526431	811	369	801	402	34.48	0	-0.24	-4.99	0.00	-500.00
0	72	145526472	811	369	801	384	18.03	0	-0.24	-4.99	0.00	-500.00
0	73	145526513	811	369	801	359	14.14	0	-0.25	-4.99	0.00	0.00
0	74	145526553	811	369	801	359	14.14	0	-0.25	-4.99	0.00	0.00
