Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
0	1	145163872	812	384	512	384	300.00	0	-0.00	-5.00	0.00	-500.00
0	2	145163912	811	383	512	367	299.43	0	-0.00	-5.00	0.00	-500.00
0	3	145163953	811	383	512	348	301.04	0	-0.01	-5.00	0.00	-500.00
0	4	145163994	811	383	512	325	304.57	0	-0.01	-5.00	0.00	-500.00
0	5	145164035	811	383	512	305	309.01	0	-0.01	-5.00	0.00	-500.00
0	6	145164075	811	383	512	287	314.03	0	-0.02	-5.00	0.00	-500.00
0	7	145164115	811	382	512	264	321.44	0	-0.02	-5.00	0.00	0.00
0	8	145164156	811	382	512	264	321.44	0	-0.02	-5.00	0.00	0.00
0	9	145164197	811	382	512	264	321.44	0	-0.03	-5.00	0.00	0.00
0	10	145164238	811	382	512	264	321.44	0	-0.03	-5.00	0.00	0.00
0	11	145164279	811	381	512	264	321.08	0	-0.03	-5.00	0.00	0.00
0	12	145164320	811	381	512	264	321.08	0	-0.04	-5.00	0.00	0.00
0	13	145164360	811	381	512	264	321.08	0	-0.04	-5.00	0.00	0.00
0	14	145164401	811	381	512	264	321.08	0	-0.04	-5.00	0.00	0.00
0	15	145164442	811	381	512	264	321.08	0	-0.05	-5.00	0.00	0.00
0	16	145164483	811	380	512	264	320.71	0	-0.05	-5.00	0.00	0.00
0	17	145164524	811	380	512	264	320.71	0	-0.05	-5.00	0.00	0.00
0	18	145164566	811	380	512	264	320.71	0	-0.06	-5.00	0.00	0.00
0	19	145164607	811	380	512	264	320.71	0	-0.06	-5.00	0.00	0.00
0	20	145164648	811	380	512	264	320.71	0	-0.06	-5.00	0.00	0.00
0	21	145164689	811	379	512	264	320.35	0	-0.07	-5.00	0.00	0.00
0	22	145164730	811	379	512	264	320.35	0	-0.07	-5.00	0.00	0.00
0	23	145164771	811	379	512	264	320.35	0	-0.08	-5.00	0.00	0.00
0	24	145164812	811	379	512	264	320.35	0	-0.08	-5.00	0.00	0.00
0	25	145164853	811	379	512	264	320.35	0	-0.08	-5.00	0.00	0.00
0	26	145164894	811	378	512	264	320.00	0	-0.08	-5.00	0.00	0.00
0	27	145164934	811	378	512	264	320.00	0	-0.09	-5.00	0.00	0.00
0	28	145164975	811	378	512	264	320.00	0	-0.09	-5.00	0.00	0.00
0	29	145165016	811	378	512	264	320.00	0	-0.10	-5.00	0.00	0.00
0	30	145165057	811	378	512	264	320.00	0	-0.10	-5.00	0.00	0.00
0	31	145165098	811	377	512	264	319.64	0	-0.10	-5.00	0.00	0.00
0	32	145165138	811	377	512	264	319.64	0	-0.11	-5.00	0.00	0.00
0	33	145165179	811	377	512	264	319.64	0	-0.11	-5.00	0.00	0.00
0	34	145165220	811	377	512	264	319.64	0	-0.11	-5.00	0.00	0.00
0	35	145165261	811	377	512	264	319.64	0	-0.12	-5.00	0.00	0.00
