Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
0	1	144956064	810	357	512	384	447.21	0	5.00	0.00	0.00	-500.00
0	2	144956104	810	358	512	367	298.14	0	5.00	0.00	0.00	-500.00
0	3	144956145	810	358	512	343	298.38	0	5.00	0.00	0.00	-500.00
0	4	144956186	810	358	512	326	299.71	0	5.00	0.00	0.00	-500.00
0	5	144956227	810	358	512	302	303.22	0	5.00	0.00	0.00	0.00
0	6	144956268	810	358	512	302	303.22	0	5.00	0.00	0.00	0.00
0	7	144956309	810	359	512	302	303.40	0	5.00	0.00	0.00	0.00
0	8	144956350	810	359	512	302	303.40	0	5.00	0.00	0.00	0.00
0	9	144956391	810	359	512	302	303.40	0	5.00	0.00	0.00	0.00
0	10	144956432	811	359	512	302	304.38	0	5.00	0.00	0.00	0.00
0	11	144956473	811	359	512	302	304.38	0	5.00	0.00	0.00	-500.00
0	12	144956513	811	360	512	285	308.26	0	5.00	0.00	0.00	-500.00
0	13	144956554	811	360	512	261	314.96	0	5.00	0.00	0.00	-500.00
0	14	144956595	811	360	512	244	320.71	0	5.00	0.00	0.00	-500.00
0	15	144956635	811	360	512	221	329.73	0	5.00	0.00	0.00	-500.00
0	16	144956676	811	360	512	203	337.71	0	5.00	0.00	0.00	0.00
0	17	144956717	811	361	512	203	338.18	0	5.00	0.00	0.00	0.00
0	18	144956758	811	361	512	203	338.18	0	5.00	0.00	0.00	0.00
0	19	144956799	811	361	512	203	338.18	0	5.00	0.00	0.00	0.00
0	20	144956840	811	361	512	203	338.18	0	5.00	0.00	0.00	0.00
0	21	144956881	811	361	512	203	338.18	0	5.00	0.00	0.00	500.00
0	22	144956922	811	362	512	227	328.06	0	5.00	0.00	0.00	500.00
0	23	144956962	811	362	512	244	321.44	0	5.00	0.00	0.00	500.00
0	24	144957003	811	362	512	268	313.43	0	5.00	0.00	0.00	500.00
0	25	144957043	811	362	512	285	308.76	0	5.00	0.00	0.00	500.00
0	26	144957083	811	362	512	303	304.77	0	5.00	0.00	0.00	500.00
0	27	144957123	811	363	512	328	301.04	0	5.00	0.00	0.00	0.00
0	28	144957164	811	363	512	328	301.04	0	5.00	0.00	0.00	0.00
0	29	144957204	811	363	512	328	301.04	0	5.00	0.00	0.00	0.00
0	30	144957245	811	363	512	328	301.04	0	5.00	0.00	0.00	0.00
0	31	144957286	811	363	512	328	301.04	0	5.00	0.00	0.00	0.00
0	32	144957327	811	364	512	328	301.16	0	5.00	0.00	0.00	0.00
0	33	144957368	811	364	512	328	301.16	0	5.00	0.00	0.00	0.00
0	34	144957409	811	364	512	328	301.16	0	5.00	0.00	0.00	0.00
0	35	144957450	811	364	512	328	301.16	0	5.00	0.00	0.00	0.00
0	36	144957490	811	364	512	328	301.16	0	5.00	0.00	0.00	0.00
0	37	144957531	811	365	512	328	301.28	0	5.00	0.00	0.00	0.00
0	38	144957572	811	365	512	328	301.28	0	5.00	0.00	0.00	0.00
0	39	144957613	811	365	512	328	301.28	0	5.00	0.00	0.00	0.00
0	40	144957654	811	365	512	328	301.28	0	5.00	0.00	0.00	0.00
0	41	144957695	811	365	512	328	301.28	0	5.00	0.00	0.00	0.00
0	42	144957736	811	366	512	328	301.41	0	5.00	0.00	0.00	0.00
0	43	144957777	811	366	512	328	301.41	0	5.00	0.00	0.00	0.00
0	44	144957817	811	366	512	328	301.41	0	5.00	0.00	0.00	0.00
